250 15547
40 155 18
40 156 18
40 157 6
40 159 20
40 161 5
40 163 12
40 164 17
40 165 2
40 168 6
40 171 11
40 173 6
40 174 18
40 176 15
40 178 6
40 179 9
40 182 14
40 187 4
40 188 8
40 193 8
40 195 1
40 196 17
40 197 8
40 199 20
40 201 9
40 202 17
40 203 19
40 204 10
40 206 7
40 209 13
40 214 10
40 216 3
40 217 1
40 218 16
40 219 9
40 220 19
40 221 19
40 228 13
40 229 9
40 230 8
40 231 2
40 234 1
40 235 1
40 237 9
40 238 2
40 240 8
40 241 10
40 242 8
40 245 19
40 246 17
40 247 14
40 248 3
41 42 12
41 46 5
41 47 4
41 48 3
41 49 9
41 53 10
41 56 12
41 58 11
41 59 12
41 60 4
41 62 8
41 63 20
41 65 9
41 66 8
41 67 2
41 69 13
41 70 1
41 72 1
41 73 16
41 75 6
41 78 6
41 80 19
41 81 15
41 82 2
41 85 20
41 90 6
41 91 9
41 92 2
41 93 15
41 96 13
41 97 3
41 98 13
41 100 14
41 101 4
41 102 3
41 103 13
41 107 13
41 108 9
41 110 3
41 113 20
41 114 20
41 116 14
41 125 12
41 128 17
41 130 6
41 131 15
41 136 17
41 137 19
41 138 8
41 140 14
41 141 19
41 143 1
41 144 12
41 145 14
41 147 5
41 149 4
41 153 13
41 156 18
41 159 20
41 160 12
41 162 2
41 164 20
41 165 2
41 170 7
41 172 12
41 175 10
41 177 11
41 180 3
41 181 6
41 184 2
41 185 4
41 187 17
41 188 16
41 189 10
41 192 6
41 194 12
41 195 10
41 197 3
41 198 15
41 199 20
41 200 11
41 201 19
41 202 12
41 203 10
41 205 6
41 206 15
41 207 13
41 210 3
41 211 6
41 218 13
41 219 11
41 222 4
41 223 12
41 224 14
41 226 7
41 228 10
41 232 18
41 233 6
41 235 14
41 236 8
41 237 13
41 239 4
41 241 10
41 242 14
41 243 12
41 244 5
41 249 6
42 43 11
42 45 16
42 46 16
42 47 10
42 48 2
42 49 20
42 51 14
42 52 16
42 57 18
42 58 5
42 59 15
42 61 3
42 62 1
42 63 6
42 66 6
42 68 3
42 74 15
42 75 5
42 76 13
42 79 8
42 80 17
42 82 16
42 85 2
42 88 18
42 89 18
42 90 12
42 94 5
42 95 16
42 98 9
42 100 14
42 104 3
42 106 8
42 107 4
42 109 2
42 111 16
42 113 12
42 114 9
42 115 8
42 117 19
42 119 8
42 120 17
42 121 20
42 126 19
42 128 7
42 129 3
42 131 8
42 134 15
42 136 11
42 142 2
42 144 1
42 147 2
42 148 20
42 150 17
42 155 2
42 157 3
42 158 16
42 159 4
42 163 11
42 169 15
42 171 3
42 174 20
42 175 9
42 176 14
42 179 5
42 181 15
42 183 3
42 184 14
42 191 8
42 193 12
42 195 9
42 197 12
42 199 10
42 200 16
42 201 18
42 203 6
42 204 3
42 205 5
42 207 4
42 209 4
42 213 1
42 214 19
42 215 10
42 216 14
42 219 7
42 223 19
42 225 10
42 227 16
42 229 19
42 230 4
42 231 17
42 232 2
42 234 4
42 235 2
42 238 18
42 240 19
42 241 17
42 243 16
42 244 12
42 247 6
42 248 8
42 249 18
43 45 3
43 46 8
43 47 12
43 48 12
43 49 7
43 55 2
43 57 4
43 59 15
43 60 20
43 63 18
43 66 13
43 67 13
43 69 20
43 77 1
43 80 17
43 81 2
43 82 10
43 84 14
43 87 8
43 88 2
43 89 5
43 90 11
43 91 13
43 92 7
43 93 13
43 96 20
43 97 13
43 99 10
43 100 1
43 104 18
43 105 8
43 106 11
43 108 10
43 110 6
43 111 9
43 112 18
43 114 20
43 115 3
43 116 12
43 119 10
43 121 7
43 123 5
43 124 3
43 125 6
43 127 19
43 128 2
43 129 6
43 134 8
43 138 7
43 139 15
43 140 13
43 143 10
43 144 6
43 145 15
43 146 2
43 149 1
43 152 5
43 153 10
43 155 11
43 156 6
43 159 20
43 161 6
43 162 16
43 166 4
43 167 6
43 168 12
43 169 7
43 173 16
43 174 17
43 181 8
43 182 4
43 185 10
43 188 8
43 189 10
43 191 13
43 195 12
43 196 13
43 197 17
43 199 13
43 201 7
43 202 15
43 203 6
43 205 13
43 206 13
43 208 19
43 210 18
43 211 1
43 213 19
43 214 18
43 216 7
43 217 6
43 218 2
43 219 6
43 222 4
43 228 19
43 231 6
43 233 19
43 236 10
43 237 8
43 239 3
43 240 10
43 242 2
43 246 13
43 247 4
44 45 20
44 46 3
44 47 11
44 54 12
44 58 14
44 59 16
44 60 11
44 64 20
44 65 20
44 69 16
44 72 9
44 76 7
44 77 9
44 80 3
44 82 16
44 83 10
44 84 5
44 85 15
44 87 13
44 88 3
44 90 7
44 91 11
44 92 6
44 93 16
44 94 9
44 96 3
44 98 7
44 101 16
44 102 15
44 107 2
44 109 16
44 112 20
44 115 17
44 118 1
44 119 14
44 120 17
44 123 13
44 129 5
44 133 5
44 135 14
44 136 3
44 138 18
44 139 17
44 142 12
44 144 18
44 147 8
44 149 20
44 151 9
44 152 20
44 153 14
44 155 19
44 157 16
44 158 4
44 160 1
44 163 16
44 165 9
44 167 16
44 169 17
44 171 15
44 173 7
44 174 18
44 178 6
44 180 6
44 182 3
44 183 19
44 185 14
44 189 4
44 191 3
44 195 11
44 201 5
44 202 9
44 204 17
44 205 17
44 207 1
44 208 1
44 213 16
44 216 13
44 218 2
44 220 5
44 223 12
44 224 8
44 227 18
44 228 4
44 229 6
44 231 13
44 234 11
44 237 16
44 240 1
44 242 11
44 243 3
44 245 12
44 246 6
44 247 6
44 248 6
44 249 5
45 47 16
45 48 17
45 49 1
45 51 10
45 52 9
45 53 2
45 54 2
45 55 10
45 59 7
45 62 1
45 63 1
45 64 18
45 65 12
45 66 2
45 68 4
45 70 16
45 71 5
45 74 11
45 75 20
45 76 15
45 79 15
45 80 16
45 86 20
45 87 10
45 88 20
45 89 16
45 90 10
45 91 20
45 95 18
45 96 18
45 97 3
45 101 5
45 104 19
45 106 20
45 107 6
45 108 12
45 109 5
45 110 15
45 111 5
45 114 9
45 115 20
45 116 10
45 118 20
45 119 9
45 121 4
45 125 17
45 126 8
45 127 5
45 128 19
45 129 18
45 130 13
45 131 15
45 134 2
45 137 4
45 141 2
45 142 1
45 143 5
45 144 17
45 145 5
45 146 18
45 149 18
45 150 12
45 151 15
45 152 7
45 155 3
45 156 17
45 157 13
45 160 17
45 162 15
45 164 8
45 166 3
45 175 16
45 177 6
45 178 4
45 179 12
45 181 13
45 182 2
45 183 10
45 185 3
45 186 17
45 190 13
45 192 1
45 194 8
45 195 6
45 199 13
45 200 8
45 201 4
45 202 17
45 204 13
45 210 7
45 211 18
45 214 2
45 215 18
45 218 4
45 219 12
45 223 8
45 225 4
45 228 9
45 229 2
45 232 7
45 233 14
45 235 5
45 236 11
45 238 8
45 241 20
45 242 7
45 243 13
45 244 10
45 245 13
45 247 18
46 47 9
46 48 15
46 50 10
46 52 7
46 53 8
46 57 20
46 60 5
46 63 8
46 64 1
46 68 7
46 69 4
46 71 3
46 74 1
46 75 1
46 77 8
46 78 9
46 79 14
46 80 7
46 82 2
46 83 20
46 84 4
46 87 3
46 90 6
46 92 4
46 97 4
46 98 12
46 99 12
46 101 11
46 104 3
46 106 4
46 107 4
46 109 7
46 110 4
46 112 4
46 114 20
46 115 14
46 116 3
46 117 19
46 120 2
46 124 8
46 126 15
46 127 3
46 128 17
46 129 18
46 130 2
46 131 16
46 132 15
46 133 16
46 134 11
46 135 7
46 136 20
46 140 7
46 142 5
46 152 15
46 153 16
46 156 14
46 157 5
46 159 16
46 160 18
46 162 4
46 164 6
46 166 16
46 169 6
46 171 5
46 172 17
46 175 14
46 176 20
46 178 7
46 179 13
46 183 9
46 184 10
46 185 20
46 187 4
46 189 16
46 192 14
46 197 10
46 199 11
46 201 5
46 202 7
46 204 2
46 205 6
46 206 19
46 208 5
46 212 16
46 215 11
46 217 16
46 219 9
46 220 1
46 221 4
46 222 1
46 225 18
46 226 17
46 228 9
46 230 3
46 232 19
46 234 9
46 238 20
46 239 10
46 240 11
46 241 1
46 242 9
46 243 1
46 244 12
46 245 14
46 247 1
46 248 9
47 49 2
47 50 18
47 51 9
47 52 17
47 54 5
47 55 4
47 56 6
47 57 4
47 58 7
47 60 18
47 62 4
47 66 5
47 68 9
47 69 15
47 71 10
47 72 7
47 75 11
47 77 2
47 79 16
47 80 9
47 81 9
47 83 8
47 84 1
47 85 7
47 86 12
47 89 4
47 90 12
47 92 4
47 93 5
47 96 20
47 98 11
47 101 5
47 103 7
47 104 5
47 105 10
47 106 20
47 107 19
47 108 18
47 110 18
47 112 17
47 113 7
47 118 1
47 119 16
47 120 14
47 121 20
47 125 7
47 126 16
47 128 3
47 129 12
47 130 11
47 132 17
47 134 11
47 135 7
47 136 16
47 137 1
47 139 20
47 143 8
47 144 18
47 147 17
47 149 1
47 152 12
47 154 5
47 158 15
47 160 13
47 164 17
47 166 8
47 168 2
47 172 13
47 173 12
47 174 8
47 179 13
47 180 14
47 181 18
47 183 6
47 185 16
47 187 20
47 189 15
47 191 11
47 193 6
47 194 3
47 195 16
47 196 13
47 197 12
47 198 4
47 199 18
47 200 6
47 203 14
47 204 10
47 205 8
47 206 15
47 207 5
47 208 2
47 209 8
47 210 7
47 213 12
47 214 10
47 216 17
47 219 4
47 220 6
47 222 4
47 225 2
47 227 14
47 233 6
47 234 7
47 235 4
47 237 16
47 241 18
47 242 9
47 245 1
47 248 14
48 50 17
48 51 13
48 54 4
48 55 10
48 56 14
48 57 20
48 59 20
48 62 7
48 63 13
48 70 12
48 71 18
48 72 2
48 77 15
48 81 4
48 83 2
48 85 2
48 87 17
48 89 11
48 90 9
48 93 2
48 94 12
48 95 9
48 96 7
48 98 11
48 99 15
48 101 14
48 103 10
48 106 11
48 110 1
48 112 11
48 113 14
48 120 3
48 122 4
48 123 12
48 127 17
48 129 2
48 130 16
48 131 7
48 132 10
48 136 13
48 141 8
48 143 4
48 145 15
48 147 1
48 148 13
48 149 4
48 153 1
48 156 3
48 158 11
48 159 19
48 160 2
48 162 13
48 163 9
48 164 4
48 168 9
48 172 1
48 175 11
48 176 4
48 180 16
48 181 14
48 182 10
48 183 15
48 184 10
48 185 14
48 186 2
48 189 4
48 190 14
48 191 19
48 194 15
48 196 6
48 198 3
48 201 3
48 202 3
48 204 10
48 205 6
48 210 15
48 211 14
48 212 3
48 213 8
48 214 18
48 217 15
48 218 19
48 220 2
48 222 3
48 224 13
48 232 3
48 237 7
48 238 1
48 239 16
48 240 2
48 244 18
48 245 12
48 247 8
48 249 1
49 50 3
49 51 5
49 52 2
49 56 13
49 57 14
49 58 12
49 64 19
49 65 10
49 69 18
49 70 5
49 71 10
49 72 4
49 73 12
49 74 17
49 76 15
49 77 20
49 78 14
49 79 17
49 80 20
49 83 16
49 84 7
49 85 18
49 87 13
49 93 9
49 96 7
49 98 10
49 99 1
49 100 18
49 101 1
49 103 4
49 104 12
49 107 16
49 108 6
49 110 17
49 112 7
49 113 9
49 116 18
49 117 5
49 119 9
49 120 2
49 125 2
49 126 2
49 127 12
49 129 4
49 131 1
49 132 18
49 133 5
49 135 5
49 137 5
49 138 4
49 140 4
49 141 15
49 142 8
49 144 8
49 146 19
49 147 1
49 149 13
49 151 11
49 155 10
49 158 18
49 159 6
49 160 14
49 161 11
49 162 1
49 164 1
49 165 16
49 167 12
49 169 1
49 171 3
49 172 16
49 174 17
49 179 1
49 180 12
49 181 4
49 182 9
49 185 8
49 186 13
49 188 4
49 191 19
49 192 11
49 193 12
49 196 17
49 198 2
49 201 9
49 202 11
49 204 19
49 206 11
49 208 17
49 209 12
49 210 6
49 211 12
49 212 10
49 213 13
49 215 19
49 219 4
49 226 5
49 231 14
49 232 15
49 235 8
49 239 15
49 243 10
49 246 17
49 247 6
49 249 11
50 51 19
50 52 5
50 55 15
50 56 17
50 57 11
50 58 15
50 60 4
50 62 13
50 64 12
50 65 15
50 67 17
50 68 10
50 70 14
50 73 5
50 74 7
50 75 13
50 76 18
50 77 7
50 78 9
50 79 19
50 84 20
50 85 10
50 86 4
50 87 1
50 89 6
50 90 15
50 92 8
50 94 6
50 95 8
50 97 8
50 98 7
50 99 13
50 100 16
50 101 4
50 106 9
50 108 9
50 109 6
50 113 9
50 116 7
50 118 8
50 119 12
50 120 20
50 122 7
50 129 10
50 131 18
50 136 19
50 138 6
50 142 16
50 143 6
50 145 20
50 147 14
50 150 10
50 152 20
50 153 12
50 154 10
50 156 15
50 157 2
50 160 20
50 161 17
50 163 19
50 166 3
50 167 18
50 170 20
50 171 5
50 172 9
50 173 20
50 175 16
50 178 3
50 181 6
50 182 4
50 183 16
50 184 2
50 185 2
50 186 20
50 188 9
50 189 19
50 190 18
50 191 20
50 194 18
50 197 18
50 198 2
50 199 2
50 202 3
50 203 10
50 204 19
50 206 19
50 207 16
50 210 6
50 213 19
50 217 7
50 218 15
50 221 12
50 223 2
50 224 1
50 228 7
50 230 3
50 232 12
50 233 9
50 234 9
50 236 7
50 237 10
50 241 1
50 243 10
50 248 14
50 249 4
51 52 7
51 53 3
51 55 2
51 56 7
51 57 2
51 58 15
51 60 20
51 61 3
51 62 6
51 64 6
51 66 9
51 70 7
51 72 7
51 74 6
51 78 15
51 80 3
51 83 13
51 85 19
51 87 3
51 89 13
51 91 5
51 92 9
51 94 2
51 95 16
51 97 15
51 99 1
51 101 4
51 103 3
51 106 13
51 107 4
51 110 14
51 112 13
51 113 5
51 115 10
51 117 17
51 121 4
51 122 1
51 125 2
51 127 16
51 132 9
51 133 5
51 134 13
51 138 11
51 144 11
51 145 12
51 147 2
51 151 5
51 152 9
51 153 12
51 154 4
51 159 18
51 161 11
51 163 5
51 165 3
51 168 11
51 169 3
51 171 14
51 173 16
51 174 14
51 175 18
51 176 6
51 177 7
51 180 4
51 183 1
51 184 6
51 185 15
51 186 10
51 187 4
51 188 10
51 190 16
51 191 13
51 193 18
51 194 3
51 196 17
51 199 18
51 201 13
51 206 13
51 207 2
51 208 7
51 210 13
51 212 7
51 213 19
51 214 3
51 215 6
51 217 19
51 220 1
51 221 10
51 223 10
51 225 10
51 228 10
51 229 2
51 233 7
51 236 14
51 237 14
51 238 8
51 241 1
51 242 12
51 243 11
51 245 12
51 247 20
52 54 7
52 55 14
52 60 4
52 61 2
52 62 4
52 65 8
52 68 16
52 71 4
52 73 9
52 74 1
52 75 2
52 76 4
52 77 5
52 81 1
52 82 17
52 83 12
52 84 18
52 85 11
52 87 14
52 89 20
52 90 14
52 91 18
52 93 3
52 95 12
52 96 13
52 97 19
52 98 19
52 99 16
52 104 11
52 105 6
52 106 9
52 107 1
52 108 3
52 110 2
52 111 3
52 113 13
52 115 15
52 116 19
52 117 6
52 119 12
52 123 4
52 124 2
52 125 11
52 126 8
52 128 10
52 129 1
52 132 14
52 133 12
52 134 10
52 136 8
52 137 10
52 138 2
52 139 13
52 140 1
52 142 1
52 143 19
52 145 11
52 149 4
52 150 19
52 151 8
52 153 12
52 154 7
52 157 13
52 158 17
52 159 19
52 161 8
52 164 8
52 166 2
52 168 17
52 169 18
52 172 13
52 173 14
52 176 5
52 180 2
52 182 19
52 183 5
52 184 1
52 187 16
52 188 20
52 194 10
52 199 3
52 200 5
52 201 4
52 202 20
52 203 19
52 207 7
52 209 18
52 210 13
52 211 3
52 213 5
52 214 15
52 220 10
52 224 9
52 227 9
52 228 9
52 230 3
52 231 6
52 232 15
52 233 18
52 234 9
52 235 6
52 236 16
52 238 15
52 239 13
52 243 18
52 246 14
52 248 8
53 54 19
53 57 15
53 60 17
53 64 16
53 66 15
53 68 20
53 69 8
53 70 9
53 74 6
53 76 6
53 80 10
53 82 16
53 85 16
53 88 15
53 90 9
53 91 3
53 92 1
53 94 12
53 95 18
53 98 11
53 101 13
53 103 20
53 104 12
53 105 17
53 107 12
53 108 14
53 110 13
53 111 19
53 112 11
53 117 3
53 119 9
53 121 1
53 123 12
53 124 8
53 126 12
53 127 9
53 128 11
53 131 10
53 135 13
53 136 13
53 138 18
53 139 8
53 145 10
53 149 13
53 151 1
53 152 9
53 154 8
53 158 15
53 161 4
53 162 17
53 163 5
53 164 14
53 165 8
53 167 14
53 169 3
53 171 14
53 172 6
53 173 2
53 174 8
53 177 16
53 178 19
53 180 6
53 183 1
53 184 4
53 191 7
53 194 5
53 195 9
53 196 2
53 197 15
53 198 7
53 199 4
53 203 12
53 204 1
53 205 17
53 206 9
53 207 1
53 208 8
53 209 2
53 217 9
53 218 14
53 219 1
53 221 5
53 222 2
53 223 5
53 226 17
53 229 14
53 230 2
53 234 17
53 235 13
53 236 2
53 237 2
53 242 20
53 244 7
53 245 14
53 247 16
53 248 16
53 249 20
54 57 9
54 58 19
54 60 9
54 62 16
54 63 18
54 64 7
54 65 20
54 66 17
54 67 3
54 68 7
54 70 15
54 72 7
54 73 8
54 74 20
54 75 8
54 76 11
54 77 2
54 78 19
54 80 4
54 82 18
54 83 12
54 84 4
54 86 11
54 87 6
54 91 3
54 94 5
54 95 1
54 96 10
54 97 6
54 100 10
54 103 7
54 104 5
54 105 11
54 106 20
54 108 13
54 110 19
54 111 14
54 112 18
54 114 6
54 118 6
54 119 4
54 122 3
54 123 4
54 124 10
54 127 11
54 128 17
54 129 1
54 130 10
54 131 14
54 132 18
54 135 6
54 137 3
54 138 12
54 141 17
54 147 3
54 152 15
54 153 19
54 154 17
54 157 6
54 158 6
54 161 1
54 167 18
54 171 18
54 174 19
54 175 14
54 176 4
54 177 5
54 178 7
54 180 20
54 181 18
54 182 17
54 184 15
54 185 14
54 187 16
54 188 19
54 189 12
54 190 12
54 191 1
54 193 8
54 196 15
54 197 2
54 201 4
54 202 3
54 206 5
54 207 10
54 209 9
54 211 6
54 213 17
54 215 16
54 218 17
54 220 13
54 221 20
54 224 15
54 226 8
54 228 4
54 231 2
54 233 9
54 234 5
54 235 20
54 236 16
54 240 3
54 241 8
54 245 16
54 247 9
54 248 11
55 56 11
55 57 6
55 58 3
55 60 7
55 63 10
55 67 9
55 68 3
55 72 3
55 74 15
55 76 2
55 77 1
55 78 3
55 79 8
55 82 3
55 84 11
55 85 5
55 86 3
55 87 14
55 89 12
55 96 13
55 97 3
55 98 7
55 106 14
55 108 10
55 109 18
55 112 8
55 113 10
55 114 3
55 115 20
55 117 2
55 119 13
55 121 20
55 122 18
55 125 19
55 128 9
55 129 5
55 130 19
55 131 11
55 139 10
55 141 13
55 142 15
55 143 19
55 144 9
55 145 20
55 149 15
55 150 9
55 151 1
55 153 4
55 155 15
55 157 11
55 160 13
55 161 4
55 162 6
55 165 9
55 166 10
55 167 12
55 170 3
55 171 4
55 172 11
55 173 11
55 175 12
55 176 20
55 178 11
55 181 11
55 182 2
55 184 11
55 187 7
55 188 12
55 189 6
55 193 15
55 198 2
55 201 19
55 203 6
55 205 11
55 206 3
55 207 15
55 208 5
55 209 12
55 210 14
55 213 16
55 216 18
55 218 20
55 220 14
55 221 19
55 222 14
55 224 6
55 227 18
55 229 5
55 230 8
55 232 8
55 234 3
55 236 17
55 238 18
55 241 12
55 242 8
55 243 16
55 244 8
55 245 4
55 246 16
55 248 11
55 249 5
56 57 15
56 58 5
56 61 12
56 64 1
56 65 14
56 66 16
56 67 5
56 69 2
56 71 12
56 73 5
56 75 9
56 77 3
56 81 5
56 83 7
56 87 20
56 90 8
56 91 16
56 96 6
56 97 9
56 98 3
56 100 4
56 102 15
56 105 17
56 107 7
56 112 8
56 121 4
56 122 2
56 125 8
56 131 17
56 132 10
56 133 18
56 134 19
56 137 16
56 138 14
56 140 18
56 142 14
56 143 14
56 144 11
56 145 18
56 146 1
56 147 19
56 148 16
56 149 17
56 151 18
56 152 1
56 153 6
56 154 1
56 155 6
56 156 17
56 157 18
56 158 5
56 160 3
56 162 13
56 163 2
56 166 16
56 168 16
56 169 3
56 171 11
56 175 8
56 178 6
56 179 9
56 180 13
56 183 13
56 184 14
56 185 8
56 186 18
56 187 19
56 189 13
56 190 3
56 191 7
56 192 8
56 193 16
56 196 12
56 199 17
56 200 13
56 201 15
56 202 9
56 204 6
56 206 13
56 209 2
56 210 13
56 211 11
56 212 20
56 213 7
56 216 7
56 219 18
56 220 20
56 221 20
56 223 15
56 226 17
56 227 7
56 229 19
56 232 20
56 234 4
56 236 20
56 237 2
56 238 10
56 242 14
56 244 9
56 245 3
56 246 13
56 248 17
56 249 13
57 58 18
57 59 1
57 61 20
57 62 19
57 67 14
57 69 7
57 70 7
57 71 15
57 72 15
57 73 17
57 75 15
57 78 13
57 80 1
57 82 4
57 83 16
57 85 7
57 88 17
57 89 13
57 90 14
57 91 7
57 92 3
57 98 17
57 100 10
57 101 15
57 103 8
57 107 4
57 109 18
57 110 7
57 111 14
57 112 2
57 114 15
57 115 16
57 117 1
57 119 3
57 121 10
57 126 5
57 127 11
57 130 17
57 132 18
57 133 14
57 135 17
57 138 16
57 143 14
57 144 13
57 145 4
57 147 5
57 148 19
57 151 11
57 153 1
57 154 16
57 155 11
57 158 12
57 163 3
57 164 15
57 167 5
57 171 13
57 174 15
57 176 20
57 179 9
57 180 12
57 183 13
57 186 1
57 188 6
57 189 7
57 195 7
57 199 12
57 201 14
57 202 5
57 203 9
57 211 5
57 212 4
57 214 4
57 215 12
57 217 1
57 218 17
57 221 2
57 222 6
57 223 8
57 224 20
57 225 1
57 227 20
57 228 11
57 229 2
57 233 2
57 234 15
57 237 13
57 240 16
57 241 1
57 242 4
57 243 9
57 244 18
57 245 19
57 246 7
57 247 12
58 59 13
58 60 5
58 62 16
58 63 15
58 65 18
58 67 10
58 68 15
58 70 15
58 72 2
58 75 7
58 76 13
58 80 4
58 84 19
58 91 5
58 92 19
58 93 2
58 94 16
58 95 3
58 96 3
58 97 5
58 98 12
58 101 16
58 108 4
58 110 16
58 114 16
58 117 6
58 120 14
58 123 19
58 124 8
58 125 5
58 126 15
58 127 8
58 129 8
58 130 12
58 131 20
58 132 9
58 133 13
58 134 7
58 135 12
58 137 6
58 138 10
58 141 10
58 142 20
58 145 18
58 147 4
58 148 11
58 149 15
58 150 1
58 151 6
58 152 5
58 153 5
58 159 16
58 162 4
58 164 2
58 168 1
58 170 2
58 171 3
58 173 20
58 177 12
58 178 9
58 179 15
58 180 1
58 181 13
58 182 8
58 184 9
58 186 2
58 187 15
58 188 6
58 189 20
58 191 3
58 194 16
58 198 18
58 200 2
58 202 13
58 203 16
58 205 11
58 210 6
58 212 4
58 215 18
58 216 17
58 217 12
58 219 5
58 220 10
58 221 12
58 226 11
58 227 14
58 228 11
58 229 13
58 230 15
58 231 8
58 233 6
58 234 5
58 235 5
58 237 7
58 239 7
58 240 12
58 241 11
58 243 11
58 245 13
58 246 9
58 247 3
58 248 17
59 60 5
59 61 12
59 64 6
59 65 20
59 67 15
59 71 16
59 72 5
59 74 11
59 76 11
59 78 11
59 80 9
59 81 15
59 83 19
59 84 14
59 85 14
59 86 19
59 87 14
59 88 8
59 90 3
59 95 7
59 97 18
59 98 1
59 99 12
59 101 10
59 102 19
59 103 18
59 104 1
59 109 12
59 110 19
59 111 20
59 112 1
59 118 6
59 119 7
59 120 6
59 122 1
59 125 7
59 129 5
59 133 10
59 135 5
59 136 6
59 138 11
59 140 18
59 142 8
59 143 18
59 144 13
59 146 17
59 148 15
59 150 6
59 151 4
59 152 14
59 154 16
59 155 13
59 156 19
59 157 9
59 159 20
59 161 16
59 163 13
59 166 18
59 167 12
59 170 8
59 171 12
59 172 18
59 175 6
59 178 15
59 181 3
59 185 10
59 187 4
59 189 5
59 190 17
59 192 17
59 194 9
59 198 14
59 200 3
59 201 3
59 203 18
59 204 11
59 205 11
59 206 13
59 209 5
59 210 3
59 211 11
59 215 20
59 216 20
59 217 4
59 219 4
59 222 10
59 223 20
59 225 11
59 226 20
59 234 15
59 236 4
59 237 3
59 239 12
59 240 2
59 243 17
59 245 17
59 246 12
59 248 20
59 249 9
60 62 4
60 63 12
60 65 10
60 68 6
60 72 3
60 74 6
60 78 4
60 80 11
60 81 16
60 88 9
60 89 20
60 90 18
60 95 2
60 96 7
60 97 15
60 98 2
60 101 1
60 107 2
60 109 14
60 113 7
60 116 10
60 119 11
60 120 9
60 123 7
60 124 13
60 125 16
60 127 9
60 128 2
60 129 9
60 132 14
60 133 14
60 137 14
60 138 2
60 139 8
60 140 19
60 145 12
60 146 6
60 150 9
60 151 9
60 154 16
60 155 9
60 159 6
60 161 9
60 162 2
60 164 18
60 165 19
60 166 5
60 168 3
60 172 7
60 173 10
60 174 6
60 178 13
60 189 11
60 190 7
60 192 11
60 194 6
60 195 12
60 200 15
60 201 3
60 202 5
60 203 17
60 206 11
60 208 3
60 210 9
60 211 13
60 213 15
60 214 9
60 218 12
60 219 5
60 223 4
60 224 16
60 225 20
60 226 10
60 229 18
60 236 3
60 238 14
60 239 3
60 240 19
60 244 11
60 249 6
61 63 3
61 66 7
61 68 1
61 71 5
61 72 16
61 73 19
61 74 8
61 77 18
61 86 4
61 87 15
61 88 17
61 89 9
61 90 8
61 93 16
61 95 4
61 97 11
61 103 16
61 104 12
61 105 14
61 109 10
61 112 16
61 114 15
61 116 9
61 121 1
61 122 7
61 124 8
61 125 4
61 127 10
61 128 7
61 129 18
61 131 4
61 132 12
61 136 16
61 138 14
61 139 20
61 140 20
61 141 8
61 144 15
61 145 4
61 147 10
61 148 11
61 150 15
61 152 13
61 153 4
61 154 15
61 155 2
61 156 1
61 157 9
61 158 8
61 159 14
61 165 1
61 167 1
61 168 7
61 169 9
61 171 10
61 172 13
61 173 19
61 176 11
61 180 6
61 186 13
61 188 18
61 191 11
61 193 1
61 195 10
61 196 13
61 197 8
61 198 4
61 199 7
61 201 15
61 202 17
61 203 10
61 204 20
61 209 18
61 210 12
61 215 16
61 216 13
61 221 18
61 223 6
61 224 17
61 225 14
61 226 19
61 228 13
61 230 1
61 231 7
61 232 6
61 234 15
61 240 4
61 241 4
61 244 8
61 246 8
61 248 7
62 64 13
62 65 20
62 66 15
62 67 10
62 72 9
62 73 6
62 75 2
62 77 2
62 79 8
62 81 17
62 84 2
62 85 10
62 87 10
62 90 4
62 92 19
62 93 15
62 94 13
62 96 6
62 98 9
62 99 13
62 100 16
62 105 12
62 111 13
62 112 1
62 113 13
62 116 1
62 118 6
62 119 1
62 120 15
62 121 20
62 124 20
62 125 6
62 126 16
62 127 11
62 129 8
62 131 17
62 132 7
62 136 14
62 139 5
62 142 10
62 143 8
62 144 12
62 149 11
62 151 10
62 153 10
62 155 14
62 156 13
62 157 16
62 159 11
62 161 9
62 162 3
62 164 2
62 165 19
62 167 14
62 168 19
62 170 3
62 172 9
62 173 18
62 178 5
62 180 20
62 184 11
62 185 14
62 186 16
62 188 6
62 190 2
62 193 4
62 194 18
62 197 10
62 198 12
62 199 1
62 200 16
62 202 8
62 205 6
62 206 10
62 208 15
62 210 6
62 211 9
62 213 16
62 214 3
62 216 1
62 217 1
62 218 20
62 219 13
62 220 12
62 224 6
62 225 13
62 227 12
62 229 3
62 233 7
62 234 7
62 235 4
62 238 12
62 240 2
62 241 4
62 242 8
62 243 19
62 244 7
62 247 14
62 248 18
63 64 11
63 65 12
63 69 15
63 71 15
63 72 9
63 73 2
63 75 19
63 76 4
63 77 12
63 78 10
63 79 16
63 80 7
63 81 17
63 83 8
63 84 5
63 86 18
63 91 1
63 92 7
63 93 16
63 94 19
63 95 15
63 102 9
63 104 1
63 106 20
63 107 16
63 109 9
63 110 1
63 111 7
63 112 4
63 115 6
63 117 14
63 120 9
63 123 12
63 125 18
63 126 6
63 127 11
63 130 17
63 133 16
63 134 1
63 135 12
63 136 9
63 138 17
63 140 17
63 142 4
63 146 14
63 149 9
63 152 18
63 154 15
63 160 17
63 161 4
63 163 16
63 164 12
63 165 7
63 166 9
63 167 5
63 171 12
63 172 16
63 173 6
63 179 6
63 182 3
63 183 8
63 185 9
63 186 2
63 189 14
63 193 4
63 194 5
63 195 15
